path	Transcription
../resampled_audio/re_LJ010-0063.wav	the massacre of the whole of the cabinet ministers at one stroke was to be followed by an attack
../resampled_audio/re_LJ034-0108.wav	man in his early thirties fair complexion slender but neat neat slender possible  foot 
../resampled_audio/re_LJ019-0160.wav	and check by remonstrance or threat of punishment all who broke the peace of the prison
../resampled_audio/re_LJ016-0400.wav	wainwright's demeanor was one of reckless effrontery steadily maintained to the last
../resampled_audio/re_LJ011-0048.wav	wherefore let him that thinketh he standeth take heed lest he fall and was full of the most pointed allusions to the culprit
../resampled_audio/re_LJ006-0289.wav	we have seen that male prisoners visited their female relations and friends on the female side besides this
../resampled_audio/re_LJ041-0194.wav	i think he wanted both if he could have them if he didn't he wanted to die with the knowledge that or with the idea that he was somebody end quote
../resampled_audio/re_LJ009-0040.wav	whose desk and pulpit were just in front of the condemned pew and within a couple of yards of it
../resampled_audio/re_LJ028-0103.wav	he rebuilt scores of the ancient temples surrounded many cities with walls
../resampled_audio/re_LJ009-0090.wav	the dying men are dreadfully agitated
../resampled_audio/re_LJ048-0102.wav	in particular the commission believes that the motorcade route selected by agent lawson upon the advice of agent in charge sorrels
../resampled_audio/re_LJ004-0231.wav	this was effected by stopping the nearly indiscriminate admission of visitors which had hitherto prevailed all over the jail
../resampled_audio/re_LJ004-0214.wav	its evils were inherent and irremediable but some ameliorating measures had been introduced
../resampled_audio/re_LJ042-0178.wav	he thought the new alternative would have its best chance to be accepted after quote conflict between the two world systems leaves the world country
../resampled_audio/re_LJ028-0350.wav	it is from these women that the babylonians of our times are sprung
../resampled_audio/re_LJ004-0140.wav	and the turnkey told mr buxton that the smell on first opening the door was enough to knock down a horse
../resampled_audio/re_LJ018-0238.wav	and in  he was obliged to fly the country hopelessly and irretrievably ruined
../resampled_audio/re_LJ015-0225.wav	this was at length effected by agar and pierce
../resampled_audio/re_LJ028-0042.wav	the place where the old city had stood for three thousand years again became a desert
../resampled_audio/re_LJ039-0189.wav	the others would have been able to reduce their times if they had been given the opportunity to become familiar with the movement of the bolt and the trigger pull
../resampled_audio/re_LJ002-0250.wav	their conduct too was orderly on the whole
../resampled_audio/re_LJ005-0027.wav	he was altogether against too liberal a diet he disapproved of industrial occupations in jails as not calculated to render prisons terrible
../resampled_audio/re_LJ002-0052.wav	 the chapel yard was about fortythree feet by twentyfive
../resampled_audio/re_LJ016-0213.wav	the origin of this expression dates it is said from the time when the scottish mark
../resampled_audio/re_LJ017-0050.wav	palmer who was only thirtyone at the time of his trial was in appearance short and stout with a round head
../resampled_audio/re_LJ013-0138.wav	ashley was the son of an army agent and banker
../resampled_audio/re_LJ039-0164.wav	from a tower at three silhouette targets at distances of   and  feet
../resampled_audio/re_LJ006-0096.wav	the only convenience for personal ablutions were the pumps in the yards and the faroff baths in the condemned or pressyard
../resampled_audio/re_LJ034-0041.wav	although bureau experiments had shown that  hours was a likely maximum time latona stated
../resampled_audio/re_LJ026-0106.wav	the change is from starch to a sugar capable of diffusion
../resampled_audio/re_LJ029-0206.wav	another reaction to the impending visit  hostile to the president  came to a head shortly before his arrival
../resampled_audio/re_LJ002-0241.wav	the court of the marshalsea was instituted by charles i in the sixth year of his reign
../resampled_audio/re_LJ038-0083.wav	they occasionally participated in the questioning
../resampled_audio/re_LJ005-0199.wav	one cell was a dungeon and the other an improper and unhealthy abode for any human being with a watercourse running through it
../resampled_audio/re_LJ019-0033.wav	some jurisdictions greatly to their credit strove at once to follow the lead of the central authority
../resampled_audio/re_LJ006-0290.wav	the gatesman who prepared the briefs had interviews with female prisoners alone while taking their instructions a female came alone and unaccompanied by a matron
../resampled_audio/re_LJ016-0328.wav	nevertheless in the very next session
../resampled_audio/re_LJ004-0192.wav	the prison stood on a dry airy situation outside the town
../resampled_audio/re_LJ014-0317.wav	pries was lodged in newgate tried at the old bailey and transported for life
../resampled_audio/re_LJ045-0189.wav	it should be noted that mention of the trade mart as the expected site of the presidential luncheon
../resampled_audio/re_LJ016-0221.wav	calcraft consented got and bestowed the clothes only to find that the person he had obliged exhibited them publicly
../resampled_audio/re_LJ041-0097.wav	according to powers oswald said quote
../resampled_audio/re_LJ021-0190.wav	we do not get greatly excited nor is our peace of mind disturbed whether we be businessmen or workers or farmers
../resampled_audio/re_LJ022-0080.wav	projects will be sought which promise ultimate return to the federal treasury of a considerable proportion of the costs
../resampled_audio/re_LJ017-0085.wav	palmer's plan was to administer poison in quantities insufficient to cause death but enough to produce illness which would account for death
../resampled_audio/re_LJ038-0282.wav	there is enough on it to say that it could have come and even perhaps a little stronger to say that it probably came from this
../resampled_audio/re_LJ014-0244.wav	which offered peculiar chances of profit to an ingenious and unscrupulous man
../resampled_audio/re_LJ008-0090.wav	it was still the custom to offer warm encouragement or bitter disapproval according to the character and antecedents of the sufferer
../resampled_audio/re_LJ033-0178.wav	this was done as an investigatory aid
../resampled_audio/re_LJ012-0150.wav	mrs abrahams imposed upon her father by abstracting a portion of the dust and selling it on her own account
../resampled_audio/re_LJ009-0197.wav	as was done in the case of mrs phipoe the murderess who was executed in front of newgate in 
../resampled_audio/re_LJ017-0117.wav	the examination of the stomach betrayed the presence of antimony in large quantities but no strychnia
../resampled_audio/re_LJ028-0470.wav	time has dealt even less kindly with it for it may be traced only for the distance of about a mile along its eastern side
